date,US Equity,US Treasuries,US TIPS,US REITs,Gold,Bitcoin,JPY
2009-04-30,0.014475549656616984,0.004309809749879551,0.003167309481739819,0.024478589709290947,0.005211005612882931,0.133996844291687,-0.004729820409108897
2009-05-31,0.015056052853308449,0.003981896925059769,0.0032190123118683487,0.02495387672462908,0.003853115431214681,0.16522374749183655,-0.0033971730731866554
2009-06-30,0.016796687881672125,0.003921103276650873,0.002820100893369204,0.026599244053477047,0.004354965613887058,0.16072538495063782,-0.0044743841940790285
2009-07-31,0.016250556876783145,0.0031196059830310503,0.0022816396770183214,0.027223880541909197,0.006023639720244065,0.11263246089220047,-0.004320259760520616
2009-08-31,0.015101858905538848,0.00236338607834146,0.0020246762381184685,0.02430579190332797,0.006477509321517017,0.06441596895456314,-0.003378750793557538
2009-09-30,0.016602432964760577,0.002550683706324774,0.001746179646417807,0.024747694213602275,0.008313134813470693,0.06900028139352798,-0.00324776168905346
2009-10-31,0.01806515675977087,0.0031313006756474248,0.0013194906646789785,0.025452708258257253,0.009608947226999297,0.1077798530459404,-0.0038728379791239708
2009-11-30,0.018417263845016765,0.0036493155837082026,0.001338714223561183,0.02676778321507199,0.009883694721874815,0.1424262523651123,-0.0038245222222609444
2009-12-31,0.01780324620620526,0.004107557010802848,0.001585526953501621,0.02497813357263174,0.012665312584320281,0.1839844286441803,-0.002450518406919955
2010-01-31,0.015472079624242872,0.005321061722157016,0.002818210724492989,0.02187577021265807,0.014324984653805209,0.13636009395122528,0.0184270730539267
2010-02-28,0.016809829453691146,0.00494656201057358,0.002505171136286225,0.02683300891816083,0.013939128510769642,0.16233469545841217,0.018421934300054166
2010-03-31,0.018206282864496635,0.005011002519273807,0.002364258524817374,0.030325676788699785,0.014145565803279359,0.1318332999944687,0.015686562896350044
2010-04-30,0.016759091242693355,0.0037834713374777225,0.0023010833863418957,0.03146835861904658,0.013195354964694612,0.1201929897069931,0.014017502546745497
2010-05-31,0.015588351109561386,0.0039024580815682415,0.0022493073097627995,0.03898287228890647,0.01160995318168355,0.06646890938282013,0.010345754571789281
2010-06-30,0.013638403439833295,0.0046459532952495275,0.0024698608398901253,0.04510739442582207,0.013466837381644387,-0.06243252009153366,0.007312314836651439
2010-07-31,0.014629431741737994,0.004794611445852913,0.003065011879502093,0.049327413233817466,0.018805690312313016,-0.056355468928813934,0.006444121349358813
2010-08-31,0.014623085232620682,0.00606851088230138,0.0026530962573548386,0.042046944096991,0.01932689543783617,-0.12820111215114594,0.005235800604335475
2010-09-30,0.010264064304645496,0.0052919345037970526,0.0028961539516517668,0.03996083473972528,0.02101276361067471,-0.17085731029510498,0.002451702297647333
2010-10-31,0.00971107862602462,0.00492563622395664,0.0032113262845721844,0.04049294332055717,0.02260599892011076,-0.13869959115982056,0.0007864135861394232
2010-11-30,0.012461048506823053,0.0041397336571369955,0.0025449120877078226,0.04111647279827804,0.020392467830919164,0.06592552363872528,0.004482086872195788
2010-12-31,0.013695561093359144,0.0033763963072766232,0.0026198877810497526,0.03603249519146062,0.019779055440562323,0.14214815199375153,0.007878540395831185
2011-01-31,0.013958745213186198,0.003694020554741253,0.0027559201005082448,0.03545616723332237,0.017989806077366086,0.14749427139759064,0.00941993340606271
2011-02-28,0.01095641205618911,0.0030754674812743933,0.003049304016135899,0.03377331860171952,0.0171177153480352,0.14427503943443298,0.009021738857589987
2011-03-31,0.011820648228275058,0.003525956563654695,0.0029080539572932987,0.03461611062665843,0.017138403207617475,0.10138092935085297,0.005589290506187514
2011-04-30,0.011281950986248894,0.003483586304121384,0.0029324358258938175,0.036920757377121055,0.018085952092054196,0.07322613894939423,0.0036763673965225733
2011-05-31,0.012412060697683188,0.004224027091262006,0.003904854610730533,0.042837447797068884,0.023432343299956172,-0.0022681504487991333,0.0018108762960877952
2011-06-30,0.014992649243933709,0.005507627575438342,0.0035051980536927913,0.04543618097534423,0.025145325713718414,0.03758092224597931,0.0030290790940344266
2011-07-31,0.006826683697877956,0.00773829794518234,0.004232976414343389,0.02748058736341262,0.02811664321030289,-0.2790896296501161,0.008192572477934663
2011-08-31,0.007602652844713667,0.00665495309968925,0.0034038390743052534,0.015851360383002958,0.027807785345635924,-0.45720699429512035,0.007800012645227873
2011-09-30,0.008179726114485383,0.0066232531586119005,0.003163703419911415,0.013220779429541234,0.025879703836047416,-0.47681313753128063,0.009693276265605122
2011-10-31,0.006018038558410207,0.006186751634559903,0.0034542580147426693,0.01357192873728728,0.028885375660403237,-0.4876421093940736,0.010326694697002156
2011-11-30,0.010656641587328503,0.008374909647560123,0.003804404321413159,0.027774105969485846,0.024967172714918037,-0.362502656877041,0.009397867059087708
2011-12-31,0.012433592331693104,0.008922500597842366,0.004156880963803375,0.03121143001403922,0.022616342481432287,-0.3328973725438119,0.00786538124545634
2012-01-31,0.010978718301466153,0.007956766756447672,0.005287604933612355,0.02861871709812739,0.02286950061972271,-0.27628836035728466,0.007900830688327105
2012-02-29,0.006998236135609024,0.007044720246635215,0.005145167870556045,0.024092365536975417,0.020810958445317607,-0.22455931454896938,0.007004889992426899
2012-03-31,0.004243930199610027,0.006451493428717179,0.005005610949138848,0.01977969606019165,0.019566435305520886,-0.20723678916692745,0.006889745441694099
2012-04-30,0.0034966378504581513,0.006402487157293819,0.004136197519524881,0.022721436857994028,0.018237204345499265,-0.16579491645097744,0.005477706254452483
2012-05-31,0.0033284424834159987,0.006812514501930088,0.004298082647129428,0.02773592264820384,0.01953607451072628,-0.1702735647559167,0.006273543330886335
2012-06-30,0.002760207223254729,0.0068457460154680945,0.004507839300477595,0.026753620433014075,0.022210348661345528,-0.21175878494977962,0.006660576258966816
2012-07-31,0.0026985471004397554,0.007068839561721432,0.004148611302457408,0.022877203430477885,0.02152883340106608,-0.44244566559791576,0.006973862326823685
2012-08-31,0.0033032039020580136,0.006627902514782382,0.004060351780474189,0.01771761504189817,0.0221360008746379,-0.5340624749660493,0.007337100151296261
2012-09-30,0.003914299548359605,0.006452451293898475,0.00399035183436271,0.01553841900976708,0.022564970304676496,-0.5832370519638063,0.008211001691648073
2012-10-31,0.004119965893490841,0.007185646835986367,0.005171357521764716,0.01901273146197833,0.020554556011570663,-0.5524214506149293,0.006795619863930713
2012-11-30,0.0043545183251612555,0.006664065298141038,0.005284592931669574,0.016529314171730095,0.01639849364747488,-0.5908740162849427,0.005258002286812783
2012-12-31,0.006384287190446939,0.006963627515297265,0.004972451657793724,0.01786001311531693,0.01976922251567739,-0.46253857016563427,0.005375789423157166
2013-01-31,0.014415798717873317,0.0026991662645472554,0.0024327592511020056,0.0146423529847181,0.031088388501022555,0.39672865900981685,0.0018719170753787122
2013-02-28,0.018736089316822573,0.0038357672975613427,0.003028515911652977,0.01779444092782915,0.03126494568262081,0.42998651256473247,0.006188348355634282
2013-03-31,0.023147031767643066,0.005680565674583188,0.0044520040562461664,0.0335300156155036,0.031159500652720072,0.49841762974786086,0.011428640206092803
2013-04-30,0.01744622337021781,0.0057003677944567595,0.004472650138819958,0.03865010516316466,0.027731061499618175,0.4993554358246118,0.00868798987204148
2013-05-31,0.01024204143707113,0.004149079279539674,0.004120304834236354,0.03217343395866329,0.022895788579632308,0.5119898288998775,0.007684113866399755
2013-06-30,0.009287992065138393,0.0029423627952638257,0.0036709517644787923,0.025979754828067046,0.02078779577893496,0.46245136823476085,0.004253908360604776
2013-07-31,0.011046710587133877,0.00273006206057058,0.0047875932306387205,0.031031590712329832,0.025384705309502834,0.5676795825799753,0.0049730506081161995
2013-08-31,0.013383807011183387,0.0032805558220371784,0.004960123828165305,0.034293267107174744,0.026522802063402497,0.6098681217808977,0.004098623735564926
2013-09-30,0.015798224525139175,0.003660906659254357,0.005070274972201294,0.03158516712824948,0.0273837567124135,0.6424284167558698,0.003228845752538551
2013-10-31,0.011567678858966007,0.0033117038453030737,0.003586474605505063,0.016859278305973585,0.02681997290622532,0.5032966735693335,0.0019146698593296334
2013-11-30,0.006466206625684468,0.002556264763009487,0.0027918857804399857,0.004761938525924284,0.026737097793068106,0.418979920648836,0.0035272036676191
2013-12-31,0.009189422855246328,0.004805596814451237,0.004060780417685533,0.021543203777479883,0.029914542018741067,0.45752241479376243,0.00824515388264202
2014-01-31,0.010165097732328812,0.0043367726492037975,0.004260626937973657,0.0330434944141928,0.028471216188765205,0.35608622978982535,0.0051722058564632415
2014-02-28,0.008664076704682545,0.003943386682475613,0.0043714099176595175,0.032930432577189556,0.028016841978260106,0.45789245163430414,0.004881628710146644
2014-03-31,0.008569868155763253,0.004553887954496504,0.004072307617513977,0.03113428529902447,0.027186600457572742,0.5216672527563357,0.0024567779408621302
2014-04-30,0.012880385041178449,0.006307886045080748,0.005084588125330948,0.0393590121257149,0.029373007826372536,0.45717813710273486,0.0031560890390099437
2014-05-31,0.013425098710799228,0.006645493369939188,0.005132458754359852,0.04011521103584822,0.02867419345898793,0.39979057428869597,0.0029423847989764984
2014-06-30,0.012691104947098998,0.005598452939673178,0.004780814684155396,0.0398381733366906,0.029696262112910033,0.4008805695573812,0.0016362842552427107
2014-07-31,0.012159057937221968,0.004953259318287252,0.002876877790137106,0.03065351201074548,0.01064233677002019,0.212906255578414,-0.0006553417802075056
2014-08-31,0.012128321059358847,0.004826050049530691,0.002862216397613066,0.03059941476917415,0.011310490672608765,0.17058902901954684,-0.0011687772508053086
2014-09-30,0.012481354708223733,0.005165570524984085,0.002967756197479467,0.03373612862951465,0.012028880717807068,0.1923495916626096,2.347937792039406e-05
2014-10-31,0.012348816439437195,0.004779251357464444,0.003237549446545395,0.034678105524505946,0.011779155912179009,0.1948174320190371,0.0003211366617256147
2014-11-30,0.01190069118130136,0.004922927662554005,0.0032811787033689916,0.03575161673897096,0.011721724195772245,0.2251447934226475,0.0012954071739629592
2014-12-31,0.009563647256066572,0.0034393592445262156,0.003098993302328131,0.029433033417706443,0.010214363368436459,0.2029547976924338,0.0016189507757997557
2015-01-31,0.009653486975189345,0.00316698029057875,0.0030462377779887323,0.0275299963219168,0.011454441277080365,0.18992068069122986,0.0005047991694799442
2015-02-28,0.007693579141179059,0.00276343976524041,0.002630001695594128,0.0224011362790849,0.010624645782986854,0.20538136390712336,0.0010997561801343195
2015-03-31,0.011918288293218945,0.0017517549059245041,0.0021036773903512626,0.012385327356450414,0.009481829785878691,0.11416895820807771,-0.003833267519780578
2015-04-30,0.012260906184162514,0.0018030170701476902,0.0023728601608327426,0.013953312153794889,0.010430220188831489,0.031982174115244455,-0.007344414860071183
2015-05-31,0.012411886311918256,0.0020669508946279946,0.002549731955082807,0.015306003999651294,0.010451761260269875,-0.008871581656106353,-0.008701626703365434
2015-06-30,0.012234654096510044,0.001928164485205504,0.0030605864082414082,0.01706083580029691,0.010718523280394144,0.006669101660193355,-0.009889417278395526
2015-07-31,0.012782850085108158,0.0022745093763108706,0.003532187892857363,0.01631120532095616,0.01362941534037723,0.01429951808919322,-0.010549257966518236
2015-08-31,0.012150680416045638,0.0031012433044369757,0.004408493105271418,0.023365823729617603,0.011742278902160851,-0.014001095588682178,-0.009670243746446773
2015-09-30,0.009706454021006321,0.003457740385291591,0.005021696646836927,0.022666046766456522,0.011720278070484385,-0.0025601818718657965,-0.007363064006357408
2015-10-31,0.010619437490365431,0.00381837483595935,0.004723804400319611,0.026403974656974624,0.009632200322539999,0.006761757022735515,-0.006814588573747912
2015-11-30,0.009963608544826703,0.0035407827335905673,0.004998291541459081,0.024628589573594317,0.014207999959846193,-0.03132447921521114,-0.007232061417106889
2015-12-31,0.009547192092223522,0.003200784698157043,0.005101463762959783,0.025150815275550863,0.01551617353612824,-0.09581869292265482,-0.008563690277083593
2016-01-31,-0.0018190953129554738,0.0037567777818495653,0.004900430209882185,0.018412729153711033,0.008659188023898142,-0.2535102959204751,-0.0031301967486947095
2016-02-29,-0.00030805117911639895,0.003704045052871132,0.004652313054848029,0.019372767423424773,0.007306365116611255,-0.17400563196328528,-0.002866227122660708
2016-03-31,0.0009739935323514809,0.003285529483008369,0.00467207765884406,0.016979603332496006,0.010241371637647757,-0.043290133814058274,-0.0013659357633133684
2016-04-30,0.003068282437541323,0.002885769976168524,0.004512457919084479,0.012455034008252264,0.012988467143134081,0.005424259159307887,0.00038491339157501646
2016-05-31,0.0034674364028143383,0.0028768569115478395,0.003983239769794099,0.012580038585764326,0.012953879613607349,0.005412378355444336,0.000974720343269047
2016-06-30,0.004924290036354918,0.0031225674114834035,0.0033765297887811893,0.014489511619403407,0.009593398721783577,0.036427293000355354,0.002083326998179939
2016-07-31,0.0068172141756523506,0.0032569723057159095,0.002949916147471978,0.008579353320511348,0.008279952881104724,0.07864687191462322,0.003744699900536498
2016-08-31,0.010538509977554273,0.0026468993141552932,0.003651793654019227,0.008705493114493909,0.005566612141830024,0.011738500231479376,0.002791021985827739
2016-09-30,0.011313886260544527,0.0027643758992349212,0.0037069283908469806,0.007363368032353173,0.004363471801886577,0.020699901181591596,0.0032045830055037715
2016-10-31,0.008923698590851452,0.0028195990299621034,0.004519077982500484,0.01534372146109418,0.0074342169463856465,0.03903482481241771,0.0031421747248124646
2016-11-30,0.010238775701318151,0.0033384826149273714,0.004187666566824575,0.013436985274901118,0.0039384853892729145,0.04761994953418336,0.0032766879208481346
2016-12-31,0.010797103803421795,0.0034118623656970125,0.004173145326648203,0.01089628496770711,0.0040909759123256995,0.0583914975755129,0.0034354178445304044
2017-01-31,0.009626927357670687,0.003964762948083725,0.003289908575661527,0.019231364720110042,0.0024229312262651764,0.17146527130395506,0.0019280858905548603
2017-02-28,0.0107816657767163,0.003802582890428649,0.0028829733962470053,0.02022706910060931,0.002844514310307916,0.23678653387140416,0.0012540536377245082
2017-03-31,0.011448339526866866,0.003821170659522376,0.0028538244545597137,0.02000950782124134,0.0009471029281180494,0.2365153126357681,0.0018048403355851032
2017-04-30,0.011484970207590657,0.003637358242600032,0.0031411164472969428,0.02102947673633268,0.0025477814344429892,0.23863683579491046,0.0015897173945466708
2017-05-31,0.007366673746644037,0.0038007365802972893,0.0034754505414112042,0.023686635929059046,0.005553403329698426,0.18971654696740822,0.0010710943531404382
2017-06-30,0.005220745643513286,0.003949388517531782,0.003924983240351887,0.01994555438195202,0.008559013844587293,0.08085314734662583,0.0006903814270835917
2017-07-31,0.007559287113656088,0.0037173862994372697,0.002881977225605918,0.015042155670207514,0.009316246781676769,0.08557137324946268,0.0009847992524042158
2017-08-31,0.008630154782295518,0.004141180708128067,0.002988010350487829,0.020950412763058125,0.009727257385560965,0.14512412493304516,0.001996245183882267
2017-09-30,0.010737479834970977,0.004111252092978929,0.002775172109732127,0.01999581758848573,0.010118433179499236,0.18716317888078318,0.004273843321064143
2017-10-31,0.01097326757989489,0.0036810507480793528,0.0025577974362152936,0.017250227033562705,0.008200030873471315,0.19305823434117128,0.005637768320287877
2017-11-30,0.010993215986268191,0.003301905415427648,0.0024036532797123565,0.016911721939497686,0.006533057849542674,0.18954088077364287,0.004725552975691675
2017-12-31,0.009773923218542367,0.0033677007197058474,0.0024643184926781063,0.020440781830098877,0.005662192877805238,0.17721358281186123,0.0030077124122556077
2018-01-31,0.007834011078205295,0.0037631431698221625,0.0026983706635648336,0.018996943816631567,0.004601558391608956,0.1662251806157358,0.0012181171799656469
2018-02-28,0.008035100319259188,0.004176562688863186,0.0029963052511767967,0.02130919689298017,0.006018167724845075,0.1826804181562604,0.0014229281692153557
2018-03-31,0.010091856869115583,0.004308975160614423,0.003034272324578137,0.020092620741661616,0.00771801271913598,0.2139999644265828,0.0036602188001636895
2018-04-30,0.00973208915980911,0.0037545675200892034,0.0026431400760189975,0.018075237895054407,0.0096236966314077,0.17213713656804933,0.0039712478458814255
2018-05-31,0.00910148134611076,0.003181707646795932,0.002452022347146234,0.015394722999754869,0.0097184625936085,0.12606042578158028,0.0031357142695024897
2018-06-30,0.008007922351444957,0.002849855193847749,0.0023888480525141036,0.013803836400726814,0.0104767914507967,0.08743869923791367,0.0020780478114514308
2018-07-31,0.007307969123902396,0.002831159372355911,0.0024396104797721123,0.01634293416745332,0.009076926672828563,0.038518330185889155,-0.00024703822636632736
2018-08-31,0.007924883093011974,0.003284636301566882,0.002567850421364303,0.018439555040042528,0.006207157151949291,0.0810415286016899,-7.240378938118495e-05
2018-09-30,0.008648417072993343,0.003695286574278459,0.0027829605993503655,0.021298957002896263,0.0054948071186231556,0.1447085801860003,0.0004657347213346336
2018-10-31,0.009216089820053492,0.004085061035400723,0.0031106677202104574,0.02747394368881588,0.005890757680745256,0.13111623692608215,-2.53040033507514e-07
2018-11-30,0.008359473464686601,0.004386362082060285,0.003214722752587106,0.027438942760089867,0.008360299622488535,0.11127135824249987,0.0007843539178959582
2018-12-31,0.005744776539945847,0.004086952551590512,0.003468583976785454,0.02442261568809634,0.014685777719664124,0.027476422771428616,0.0005629832354028328
2019-01-31,0.008713139046760413,0.00795823408003052,0.006234228871380116,0.019531497544379158,0.04486107301412448,-0.06248585379663593,0.02103233157106542
2019-02-28,0.004606775405170469,0.005163779610114655,0.00526127035461107,0.008148237717227206,0.03066119698656943,-0.05381064481699119,0.01643183491140872
2019-03-31,0.006263414386848491,0.005016034432856977,0.004421054245267528,0.017324806149831708,0.02220198532894009,-0.10127968379610611,0.005263336738869004
2019-04-30,0.006424236582085133,0.0037650644676208898,0.00238450432112706,0.01973952002476058,0.013424326749376174,-0.1722504228744399,-0.004877974164931181
2019-05-31,0.0032630242345867448,0.003952433055787553,0.002668469446643806,0.010217728808982139,0.014083658240610912,-0.15048470947478956,-0.002769170161394428
2019-06-30,0.0021068184544744267,0.003248578013700097,0.002818122705713313,0.002208885252822595,0.012330137652151466,-0.10674730990357986,-0.0031491553041366025
2019-07-31,0.0029243198407519592,0.0023067048022516316,0.0032335757478623205,-0.0009726627471849606,0.006578105848343077,-0.07015346295528227,-0.005771754002294478
2019-08-31,0.005358402719825664,0.0036022507589046466,0.003764619618211401,0.008282629888809727,0.0038761578405782805,-0.04167394559661422,-0.007129865631076142
2019-09-30,-0.0027975043977708086,0.004738184028568741,0.005940900291037574,-0.004351744303268184,0.009564180067339419,-0.09314998431465663,-0.003043608662745951
2019-10-31,-0.01709928783334235,0.006009561736014315,0.007807410363520544,-0.023663514811971667,0.02211354941242024,-0.20747278071598604,0.005569214736170731
2019-11-30,-0.023277124579925944,0.00731697716831506,0.009006986824505785,-0.026999497096345706,0.03111769990786574,-0.2746353959115533,0.010337229968481416
2019-12-31,-0.014716928630148387,0.0047850407015489135,0.006896052012466265,-0.015904655668576302,0.02211186963777386,-0.25852714097718466,0.003127877682444087
2020-01-31,-0.0005189594151526356,0.004570625908057299,0.0052566823087176655,0.0052562618520894675,0.017195365605034527,-0.10684062420721493,0.0008461119098832902
2020-02-29,0.012539046714191466,0.005570921788877033,0.0038200210160854856,0.024373117571816073,0.01667779328758742,0.05580784945781686,0.0023546569852393915
2020-03-31,0.02317658695225442,0.011776941525980219,0.006700440302640602,0.04145610944078718,0.023962039397051535,0.24274063560617787,0.015862219147375282
2020-04-30,-0.01127421114211878,0.004652887717653284,0.007008348232548864,0.0018265711207650706,0.02397396042789814,-0.022773662622472907,0.0197311728601918
2020-05-31,-0.015003499034295707,0.0016822163572645734,0.00569021898292567,-0.015488560826535396,0.01866361290327445,-0.06534718828791328,0.018357714048497068
2020-06-30,-0.011609641473128979,0.0016561236942488587,0.005573592536841754,-0.014336002167942835,0.01886254884475151,-0.07286586360036237,0.018615409184568967
2020-07-31,0.005292115557093462,0.005272976262697013,0.00704911795684628,0.021026983008045917,0.02940563020940738,0.144587342003952,0.023802019253192273
2020-08-31,0.008258655472914319,0.007417771163120585,0.007888384802655055,0.02910247652821072,0.035785249676023055,0.18328622827514734,0.02669767546482409
2020-09-30,0.019819138476687266,0.00615091938990082,0.0045433490375993285,0.024434319341004988,0.008775072597805503,0.06279495622320369,0.007524757412455578
2020-10-31,0.011846821900003386,0.0023872060370497446,0.00330515996276386,0.009311301332299873,0.007873558361900852,-0.13465956908599483,0.0023696827785655004
2020-11-30,0.007595288903603931,0.0005364520503537348,0.00249593572647867,7.470821381749294e-05,0.005970774039437545,-0.10172262336994817,-0.0001411821988972833
2020-12-31,0.005972627564602933,0.0012406229666469533,0.0016986975947691366,-0.0019024863021878755,0.0029399652795143224,-0.050936525984503295,0.001916114812992773
2021-01-31,0.0007360331183676929,0.001164808634642446,0.001061788237777811,-0.005740486724906235,0.00033304120494915233,0.022087109708709224,0.0034980549796996218
2021-02-28,-0.003360601071832725,0.0012470236957339816,0.0009802650471011877,-0.00746751023750554,0.0018261256777379158,0.023820175310917402,0.004876335538257329
2021-03-31,-0.0009770752641846108,0.002542641914234515,0.0018734022199791177,-0.0009694426814524509,0.005746371392410331,-0.011245274749190626,0.0005238042343076399
2021-04-30,-0.004947644773003064,0.002141469465509676,0.0019049923546337012,-0.0015513388468273558,0.006260708877206912,-0.0037953487975196654,-0.002623505174200383
2021-05-31,0.0011151850359165947,0.0022156726367858564,0.0022499171064823734,0.003321369538376079,0.004731829348290626,0.10690725419765947,-0.004727754890619849
2021-06-30,-0.0008880845542721446,0.0017887816367854795,0.002018853430285093,0.003659383076913037,0.003347147484001418,0.12322012351823809,-0.0037857645895334633
