date,probability
2017-11-30,0.020380306988954544
2017-12-31,0.02056971751153469
2018-01-31,0.004328954499214888
2018-02-28,0.005971441976726055
2018-03-31,0.004868142306804657
2018-04-30,0.45911943912506104
2018-05-31,0.007215589284896851
2018-06-30,0.007802097126841545
2018-07-31,0.03732078894972801
2018-08-31,0.005232580471783876
2018-09-30,0.037128202617168427
2018-10-31,0.007237127050757408
2018-11-30,0.04722863808274269
2018-12-31,0.017975222319364548
2019-01-31,0.091658815741539
2019-02-28,0.040266238152980804
2019-03-31,0.13747848570346832
2019-04-30,0.0035393203143030405
2019-05-31,0.0031404660549014807
2019-06-30,0.2244047075510025
2019-07-31,0.004708083812147379
2019-08-31,0.392265260219574
2019-09-30,0.009454473853111267
2019-10-31,0.04561872407793999
2019-11-30,0.07192367315292358
2019-12-31,0.004922312218695879
2020-01-31,0.028908202424645424
2020-02-29,0.015317303128540516
2020-03-31,0.04846635088324547
2020-04-30,0.5178201794624329
2020-05-31,0.06407429277896881
2020-06-30,0.0003549902467057109
2020-07-31,0.012833580374717712
2020-08-31,0.0007313255919143558
2020-09-30,0.003472080919891596
2020-10-31,0.0010492856381461024
2020-11-30,0.004091237206012011
2020-12-31,0.025578008964657784
2021-01-31,0.01883939653635025
2021-02-28,0.17169621586799622
2021-03-31,0.07393553853034973
2021-04-30,0.08074644953012466
2021-05-31,0.26890313625335693
2021-06-30,0.3695136606693268
2021-07-31,0.4119378328323364
2021-08-31,0.15205760300159454
2021-09-30,0.5625112056732178
2021-10-31,0.17434725165367126
2021-11-30,0.06858309358358383
2021-12-31,0.156136617064476
2022-01-31,0.0011711668921634555
2022-02-28,0.002107174601405859
2022-03-31,0.14846865832805634
2022-04-30,0.0010550633305683732
2022-05-31,0.019646121188998222
2022-06-30,0.007399013731628656
2022-07-31,0.039543457329273224
2022-08-31,0.0024191157426685095
2022-09-30,0.005860152654349804
2022-10-31,0.012524398043751717
2022-11-30,0.2716415226459503
2022-12-31,0.39360764622688293
2023-01-31,0.050473570823669434
2023-02-28,0.0009381723357364535
2023-03-31,0.05730307847261429
2023-04-30,0.09607014060020447
2023-05-31,0.0007891558343544602
2023-06-30,0.003988682758063078
2023-07-31,0.007836482487618923
2023-08-31,0.003772987984120846
2023-09-30,0.0005549718625843525
2023-10-31,0.0016257974784821272
2023-11-30,0.41873058676719666
2023-12-31,0.007982879877090454
2024-01-31,0.002156540285795927
2024-02-29,0.011798488907516003
2024-03-31,0.01695846952497959
2024-04-30,0.0062491013668477535
2024-05-31,0.009979801252484322
2024-06-30,0.013326075859367847
2024-07-31,0.005824596621096134
2024-08-31,0.42645373940467834
2024-09-30,0.030666638165712357
2024-10-31,0.0374469980597496
2024-11-30,0.06212923675775528
2024-12-31,0.011304838582873344
2025-01-31,0.18347257375717163
2025-02-28,0.019194532185792923
2025-03-31,0.5833284854888916
2025-04-30,0.7276400923728943
2025-05-31,0.8525658845901489
2025-06-30,0.16560541093349457
2025-07-31,0.006483022123575211
2025-08-31,0.009814069606363773
2025-09-30,0.0009343152050860226
2025-10-31,0.04522507265210152
2025-11-30,0.021520523354411125
2025-12-31,0.03167063742876053
2026-01-31,0.023948242887854576
2026-02-28,0.006157627794891596
